date,ticker,type,direction,detail,price,entry_price,result_5,result_10,current_pct,max_drawdown_pct,days_to_5,days_to_10
2026-01-28,SBUX,confluence,buy,"Confluence (2): gap_and_go, rel_strength",94.0,95.58,loss,loss,-0.35,-6.35,,
2026-02-06,SBUX,macd,buy,MACD bullish crossover (above SMA20),98.24,97.82,loss,loss,-1.66,-4.92,,
2026-03-09,SBUX,macd,buy,MACD bullish crossover (above SMA20),99.19,98.79,loss,loss,-12.73,-13.86,,
2026-04-07,SBUX,macd,buy,MACD bullish crossover (above SMA20),94.66,96.93,loss,loss,-0.23,-2.1,,
2026-04-29,SBUX,gap_and_go,buy,Gap up +4.9% on 3.9x volume,104.89,104.93,loss,loss,1.49,-2.47,,
2026-04-29,SBUX,rel_strength,buy,"New 20-day high (+5.8% above prev, 3.9x vol)",104.89,104.93,loss,loss,1.49,-2.47,,
2026-04-29,SBUX,confluence,buy,"Confluence (2): gap_and_go, rel_strength",104.89,104.93,loss,loss,1.49,-2.47,,
2026-01-27,GM,gap_and_go,buy,Gap up +5.3% on 3.1x volume,86.18,85.87,loss,loss,-2.79,-8.12,,
2026-01-27,GM,rel_strength,buy,"New 20-day high (+2.5% above prev, 3.1x vol)",86.18,85.87,loss,loss,-2.79,-8.12,,
2026-01-27,GM,confluence,buy,"Confluence (2): gap_and_go, rel_strength",86.18,85.87,loss,loss,-2.79,-8.12,,
2026-01-28,GM,macd,buy,MACD bullish crossover (above SMA20),84.7,85.99,loss,loss,-5.48,-8.25,,
2026-05-08,GM,macd,buy,MACD bullish crossover (above SMA20),78.8,78.8,win,loss,4.92,-10.62,12,
2026-04-29,V,volume_spike,buy,Volume spike 2.6x (dip in uptrend),334.17,331.43,loss,loss,-0.21,-4.81,,
2026-04-29,V,gap_and_go,buy,Gap up +8.8% on 2.6x volume,334.17,331.43,loss,loss,-0.21,-4.81,,
2026-04-29,V,rel_strength,buy,"New 20-day high (+7.1% above prev, 2.6x vol)",334.17,331.43,loss,loss,-0.21,-4.81,,
2026-04-29,V,confluence,buy,"Confluence (2): gap_and_go, rel_strength",334.17,331.43,loss,loss,-0.21,-4.81,,
2026-01-28,TXN,gap_and_go,buy,Gap up +3.7% on 2.8x volume,213.68,213.91,win,loss,1.42,-0.9,4,
2026-01-28,TXN,rel_strength,buy,"New 20-day high (+8.6% above prev, 2.8x vol)",213.68,213.91,win,loss,1.42,-0.9,4,
2026-01-28,TXN,confluence,buy,"Confluence (2): gap_and_go, rel_strength",213.68,213.91,win,loss,1.42,-0.9,4,
2026-02-06,TXN,sector_drop,buy,"Sector-adjusted drop -5.19% (stock -1.13%, XLK +4.06%)",220.32,220.14,loss,loss,-5.17,-6.3,,
2026-03-31,TXN,macd,buy,MACD bullish crossover (above SMA20),193.16,193.3,win,win,21.63,-1.69,5,6
2026-04-22,TXN,volume_spike,buy,Volume spike 2.0x (dip in uptrend),235.12,258.99,win,win,18.28,-0.38,1,2
2026-04-22,TXN,rel_strength,buy,"New 20-day high (+1.2% above prev, 2.0x vol)",235.12,258.99,win,win,18.28,-0.38,1,2
2026-04-23,TXN,gap_and_go,buy,Gap up +10.2% on 4.4x volume,280.8,286.37,win,loss,7.61,-8.2,14,
2026-03-31,PDD,macd,buy,MACD bullish crossover (above SMA20),102.18,102.67,win,loss,-2.55,-4.11,12,
2026-05-06,PDD,macd,buy,MACD bullish crossover (above SMA20),102.31,100.78,loss,loss,-17.61,-19.07,,
2026-02-03,KKR,adjusted_drop,buy,"Market-adjusted drop -8.84% (stock -9.69%, market -0.85%)",102.89,102.3,win,loss,-5.73,-11.22,4,
2026-02-03,KKR,sector_drop,buy,"Sector-adjusted drop -8.76% (stock -9.69%, XLF -0.93%)",102.89,102.3,win,loss,-5.73,-11.22,4,
2026-02-03,KKR,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",102.89,102.3,win,loss,-5.73,-11.22,4,
2026-02-06,KKR,gap_and_go,buy,Gap up +3.4% on 2.1x volume,102.81,102.84,win,loss,-12.07,-17.98,1,
2026-04-14,KKR,rel_strength,buy,"New 20-day high (+3.4% above prev, 1.3x vol)",100.23,101.3,win,loss,0.49,-4.01,3,
2026-04-30,KKR,macd,buy,MACD bullish crossover (above SMA20),104.14,104.79,loss,loss,-9.58,-13.09,,
2026-01-29,SNOW,adjusted_drop,buy,"Market-adjusted drop -7.50% (stock -7.70%, market -0.20%)",199.37,200.65,loss,loss,-14.03,-22.21,,
2026-01-29,SNOW,sector_drop,buy,"Sector-adjusted drop -6.12% (stock -7.70%, XLK -1.58%)",199.37,200.65,loss,loss,-14.03,-22.21,,
2026-01-29,SNOW,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",199.37,200.65,loss,loss,-14.03,-22.21,,
2026-02-06,SNOW,gap_and_go,buy,Gap up +3.6% on 1.6x volume,168.43,168.41,win,win,1.14,-8.19,2,2
2026-02-26,SNOW,gap_and_go,buy,Gap up +5.5% on 2.0x volume,173.06,169.45,win,loss,3.51,-7.42,5,
2026-05-07,SNOW,gap_and_go,buy,Gap up +9.8% on 1.6x volume,153.72,150.0,win,win,70.37,-3.68,6,7
2026-02-03,ACN,adjusted_drop,buy,"Market-adjusted drop -8.74% (stock -9.59%, market -0.85%)",239.18,235.84,loss,loss,-19.48,-20.65,,
2026-02-03,ACN,sector_drop,buy,"Sector-adjusted drop -7.40% (stock -9.59%, XLK -2.19%)",239.18,235.84,loss,loss,-19.48,-20.65,,
2026-02-03,ACN,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",239.18,235.84,loss,loss,-19.48,-20.65,,
2026-01-30,AMAT,adjusted_drop,buy,"Market-adjusted drop -5.27% (stock -5.57%, market -0.30%)",321.52,319.8,win,win,16.66,-10.33,2,10
2026-02-13,AMAT,macd,buy,MACD bullish crossover (above SMA20),354.03,350.13,win,win,-3.32,-9.67,2,7
2026-02-13,AMAT,gap_and_go,buy,Gap up +11.1% on 1.8x volume,354.03,350.13,win,win,-3.32,-9.67,2,7
2026-02-13,AMAT,rel_strength,buy,"New 20-day high (+9.2% above prev, 1.8x vol)",354.03,350.13,win,win,-3.32,-9.67,2,7
2026-02-13,AMAT,confluence,buy,"Confluence (2): gap_and_go, rel_strength",354.03,350.13,win,win,-3.32,-9.67,2,7
2026-03-20,AMAT,volume_spike,buy,Volume spike 2.6x (dip in uptrend),356.62,367.36,win,win,7.59,-12.81,12,14
2026-03-24,AMAT,macd,buy,MACD bullish crossover (above SMA20),373.53,370.54,win,loss,6.27,-13.56,11,
2026-03-26,AMAT,adjusted_drop,buy,"Market-adjusted drop -6.55% (stock -8.34%, market -1.79%)",338.13,337.21,win,win,17.57,-5.02,4,8
2026-03-26,AMAT,sector_drop,buy,"Sector-adjusted drop -5.22% (stock -8.34%, XLK -3.11%)",338.13,337.21,win,win,17.57,-5.02,4,8
2026-03-26,AMAT,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",338.13,337.21,win,win,17.57,-5.02,4,8
2026-04-08,AMAT,macd,buy,MACD bullish crossover (above SMA20),385.24,384.77,win,loss,-0.69,-2.12,2,
2026-04-28,AMAT,adjusted_drop,buy,"Market-adjusted drop -5.38% (stock -5.87%, market -0.49%)",380.64,383.39,win,win,6.0,-1.77,5,6
2026-05-06,AMAT,macd,buy,MACD bullish crossover (above SMA20),428.09,425.83,win,loss,5.6,-6.8,3,
2026-05-08,AMAT,rel_strength,buy,"New 20-day high (+1.2% above prev, 1.4x vol)",434.9,438.7,win,loss,4.44,-9.53,12,
2026-04-01,BA,macd,buy,MACD bullish crossover (above SMA20),207.32,203.0,win,win,15.34,-0.34,4,8
2026-04-17,BA,rel_strength,buy,"New 20-day high (+2.3% above prev, 1.4x vol)",223.38,222.23,win,loss,6.81,-1.5,4,
2026-04-22,BA,gap_and_go,buy,Gap up +3.6% on 2.6x volume,231.28,231.51,loss,loss,3.93,-4.52,,
2026-05-08,BA,macd,buy,MACD bullish crossover (above SMA20),237.36,239.44,loss,loss,-6.32,-10.62,,
2026-01-30,TEVA,macd,buy,MACD bullish crossover (above SMA20),34.08,34.45,win,loss,-1.57,-3.8,2,
2026-01-30,TEVA,rel_strength,buy,"New 20-day high (+2.0% above prev, 1.6x vol)",34.08,34.45,win,loss,-1.57,-3.8,2,
2026-03-31,TEVA,macd,buy,MACD bullish crossover (above SMA20),30.12,30.48,win,loss,2.43,-8.37,12,
2026-04-29,TEVA,gap_and_go,buy,Gap up +7.5% on 4.7x volume,35.38,36.02,loss,loss,-4.72,-6.69,,
2026-04-29,TEVA,rel_strength,buy,"New 20-day high (+8.6% above prev, 4.7x vol)",35.38,36.02,loss,loss,-4.72,-6.69,,
2026-04-29,TEVA,confluence,buy,"Confluence (2): gap_and_go, rel_strength",35.38,36.02,loss,loss,-4.72,-6.69,,
2026-04-30,TEVA,volume_spike,buy,Volume spike 2.9x (dip in uptrend),35.07,35.16,win,loss,-2.84,-4.41,5,
2026-05-07,TEVA,rel_strength,buy,"New 20-day high (+1.3% above prev, 1.6x vol)",36.01,36.26,loss,loss,-2.59,-7.31,,
2026-02-04,ABBV,sector_drop,buy,"Sector-adjusted drop -5.04% (stock -3.79%, XLV +1.25%)",215.32,215.12,win,loss,3.59,-1.32,6,
2026-04-30,ABBV,macd,buy,MACD bullish crossover (above SMA20),211.32,211.0,loss,loss,1.66,-5.2,,
2026-02-04,CARR,rel_strength,buy,"New 20-day high (+4.5% above prev, 1.7x vol)",63.32,64.38,win,loss,-2.86,-6.71,6,
2026-02-05,CARR,volume_spike,buy,Volume spike 2.5x (dip in uptrend),62.88,62.75,win,loss,2.27,-4.28,3,
2026-03-25,CARR,macd,buy,MACD bullish crossover (above SMA20),59.04,58.5,win,win,1.7,-8.41,10,13
2026-04-08,CARR,macd,buy,MACD bullish crossover (above SMA20),58.08,57.88,win,win,6.28,-0.67,1,2
2026-04-15,CARR,volume_spike,buy,Volume spike 2.5x (dip in uptrend),58.34,58.54,win,win,15.99,-1.53,2,11
2026-04-15,CARR,adjusted_drop,buy,"Market-adjusted drop -10.24% (stock -9.45%, market +0.79%)",58.34,58.54,win,win,15.99,-1.53,2,11
2026-04-15,CARR,sector_drop,buy,"Sector-adjusted drop -8.20% (stock -9.45%, XLI -1.25%)",58.34,58.54,win,win,15.99,-1.53,2,11
2026-04-15,CARR,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",58.34,58.54,win,win,15.99,-1.53,2,11
2026-04-30,CARR,gap_and_go,buy,Gap up +4.0% on 2.4x volume,66.93,66.96,loss,loss,-7.14,-8.72,,
2026-04-30,CARR,rel_strength,buy,"New 20-day high (+6.2% above prev, 2.4x vol)",66.93,66.96,loss,loss,-7.14,-8.72,,
2026-04-30,CARR,confluence,buy,"Confluence (2): gap_and_go, rel_strength",66.93,66.96,loss,loss,-7.14,-8.72,,
2026-02-03,FISV,adjusted_drop,buy,"Market-adjusted drop -6.81% (stock -7.66%, market -0.85%)",58.12,57.97,win,win,6.28,-0.19,2,9
2026-02-03,FISV,sector_drop,buy,"Sector-adjusted drop -5.47% (stock -7.66%, XLK -2.19%)",58.12,57.97,win,win,6.28,-0.19,2,9
2026-02-03,FISV,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",58.12,57.97,win,win,6.28,-0.19,2,9
2026-02-17,FISV,macd,buy,MACD bullish crossover (above SMA20),63.45,63.41,loss,loss,-6.25,-8.69,,
2026-05-05,FISV,adjusted_drop,buy,"Market-adjusted drop -9.61% (stock -8.80%, market +0.80%)",57.28,57.56,loss,loss,-3.37,-9.36,,
2026-05-05,FISV,sector_drop,buy,"Sector-adjusted drop -11.01% (stock -8.80%, XLK +2.21%)",57.28,57.56,loss,loss,-3.37,-9.36,,
2026-05-05,FISV,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",57.28,57.56,loss,loss,-3.37,-9.36,,
2026-02-02,XPEV,adjusted_drop,buy,"Market-adjusted drop -8.78% (stock -8.29%, market +0.50%)",16.49,16.8,win,win,11.49,-2.14,4,15
2026-02-02,XPEV,sector_drop,buy,"Sector-adjusted drop -8.95% (stock -8.29%, XLY +0.66%)",16.49,16.8,win,win,11.49,-2.14,4,15
2026-02-02,XPEV,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",16.49,16.8,win,win,11.49,-2.14,4,15
2026-03-09,XPEV,macd,buy,MACD bullish crossover (above SMA20),18.45,18.71,win,loss,-10.64,-11.46,3,
2026-03-09,XPEV,gap_and_go,buy,Gap up +3.5% on 2.9x volume,18.45,18.71,win,loss,-10.64,-11.46,3,
2026-03-10,XPEV,rel_strength,buy,"New 20-day high (+2.4% above prev, 1.3x vol)",18.87,19.27,win,loss,-11.21,-15.67,2,
2026-03-17,XPEV,sector_drop,buy,"Sector-adjusted drop -5.50% (stock -4.63%, XLY +0.87%)",19.16,18.99,loss,loss,-6.27,-14.43,,
2026-03-20,XPEV,adjusted_drop,buy,"Market-adjusted drop -6.92% (stock -8.36%, market -1.43%)",17.55,18.31,loss,loss,-4.59,-11.25,,
2026-04-23,XPEV,adjusted_drop,buy,"Market-adjusted drop -5.92% (stock -6.31%, market -0.39%)",15.9,16.3,loss,loss,-1.1,-5.28,,
2026-04-23,XPEV,sector_drop,buy,"Sector-adjusted drop -5.30% (stock -6.31%, XLY -1.00%)",15.9,16.3,loss,loss,-1.1,-5.28,,
2026-04-23,XPEV,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",15.9,16.3,loss,loss,-1.1,-5.28,,
2026-04-15,MS,rel_strength,buy,"New 20-day high (+5.4% above prev, 1.4x vol)",190.6,189.91,loss,loss,1.81,-2.97,,
2026-01-29,ENPH,adjusted_drop,buy,"Market-adjusted drop -5.29% (stock -5.49%, market -0.20%)",38.25,37.87,win,win,22.95,-6.39,4,4
2026-01-29,ENPH,sector_drop,buy,"Sector-adjusted drop -5.49% (stock -5.49%, XLU +0.00%)",38.25,37.87,win,win,22.95,-6.39,4,4
2026-01-29,ENPH,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",38.25,37.87,win,win,22.95,-6.39,4,4
2026-02-04,ENPH,macd,buy,MACD bullish crossover (above SMA20),51.67,50.62,loss,loss,-9.58,-15.05,,
2026-02-04,ENPH,gap_and_go,buy,Gap up +28.8% on 7.3x volume,51.67,50.62,loss,loss,-9.58,-15.05,,
2026-02-04,ENPH,rel_strength,buy,"New 20-day high (+24.2% above prev, 7.3x vol)",51.67,50.62,loss,loss,-9.58,-15.05,,
2026-02-12,ENPH,adjusted_drop,buy,"Market-adjusted drop -6.94% (stock -8.48%, market -1.54%)",44.14,44.21,win,win,-9.0,-10.63,3,7
2026-02-12,ENPH,sector_drop,buy,"Sector-adjusted drop -9.96% (stock -8.48%, XLU +1.48%)",44.14,44.21,win,win,-9.0,-10.63,3,7
2026-02-12,ENPH,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",44.14,44.21,win,win,-9.0,-10.63,3,7
2026-02-26,ENPH,adjusted_drop,buy,"Market-adjusted drop -5.05% (stock -5.61%, market -0.56%)",45.77,44.93,loss,loss,-0.65,-14.47,,
2026-02-26,ENPH,sector_drop,buy,"Sector-adjusted drop -5.23% (stock -5.61%, XLU -0.38%)",45.77,44.93,loss,loss,-0.65,-14.47,,
2026-02-26,ENPH,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",45.77,44.93,loss,loss,-0.65,-14.47,,
2026-03-23,ENPH,adjusted_drop,buy,"Market-adjusted drop -8.64% (stock -7.59%, market +1.05%)",40.76,40.3,win,loss,-20.6,-23.4,2,
2026-03-23,ENPH,sector_drop,buy,"Sector-adjusted drop -8.59% (stock -7.59%, XLU +0.99%)",40.76,40.3,win,loss,-20.6,-23.4,2,
2026-03-23,ENPH,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",40.76,40.3,win,loss,-20.6,-23.4,2,
2026-02-04,WMB,sector_drop,buy,"Sector-adjusted drop -5.22% (stock -2.98%, XLE +2.25%)",65.99,65.31,win,win,13.67,-0.3,4,7
2026-02-10,WMB,gap_and_go,buy,Gap up +3.2% on 1.9x volume,68.35,69.3,win,win,8.55,-0.33,8,13
2026-02-10,WMB,rel_strength,buy,"New 20-day high (+3.8% above prev, 1.9x vol)",68.35,69.3,win,win,8.55,-0.33,8,13
2026-02-10,WMB,confluence,buy,"Confluence (2): gap_and_go, rel_strength",68.35,69.3,win,win,8.55,-0.33,8,13
2026-04-28,WMB,macd,buy,MACD bullish crossover (above SMA20),73.04,73.18,win,loss,8.5,-1.9,5,
2026-04-30,WMB,rel_strength,buy,"New 20-day high (+2.3% above prev, 1.6x vol)",76.31,76.35,loss,loss,1.53,-5.97,,
2026-01-29,IBM,macd,buy,MACD bullish crossover (above SMA20),305.24,303.62,loss,loss,-15.92,-17.11,,
2026-01-29,IBM,volume_spike,buy,Volume spike 2.5x (dip in uptrend),305.24,303.62,loss,loss,-15.92,-17.11,,
2026-01-29,IBM,gap_and_go,buy,Gap up +8.1% on 2.5x volume,305.24,303.62,loss,loss,-15.92,-17.11,,
2026-01-29,IBM,rel_strength,buy,"New 20-day high (+2.3% above prev, 2.5x vol)",305.24,303.62,loss,loss,-15.92,-17.11,,
2026-01-29,IBM,confluence,buy,"Confluence (2): gap_and_go, rel_strength",305.24,303.62,loss,loss,-15.92,-17.11,,
2026-02-03,IBM,adjusted_drop,buy,"Market-adjusted drop -5.64% (stock -6.49%, market -0.85%)",290.5,287.64,loss,loss,-18.02,-23.83,,
2026-02-11,IBM,adjusted_drop,buy,"Market-adjusted drop -6.47% (stock -6.50%, market -0.02%)",270.82,268.33,loss,loss,-5.09,-18.34,,
2026-02-11,IBM,sector_drop,buy,"Sector-adjusted drop -6.79% (stock -6.50%, XLK +0.29%)",270.82,268.33,loss,loss,-5.09,-18.34,,
2026-02-11,IBM,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",270.82,268.33,loss,loss,-5.09,-18.34,,
2026-04-22,IBM,volume_spike,buy,Volume spike 2.7x (dip in uptrend),250.02,230.57,loss,loss,-6.91,-7.91,,
2026-04-23,IBM,adjusted_drop,buy,"Market-adjusted drop -7.86% (stock -8.25%, market -0.39%)",229.39,230.24,loss,loss,-5.15,-7.77,,
2026-04-23,IBM,sector_drop,buy,"Sector-adjusted drop -6.83% (stock -8.25%, XLK -1.42%)",229.39,230.24,loss,loss,-5.15,-7.77,,
2026-04-23,IBM,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",229.39,230.24,loss,loss,-5.15,-7.77,,
2026-02-03,FIS,adjusted_drop,buy,"Market-adjusted drop -8.32% (stock -9.17%, market -0.85%)",50.51,50.47,loss,loss,-3.6,-9.31,,
2026-02-03,FIS,sector_drop,buy,"Sector-adjusted drop -6.98% (stock -9.17%, XLK -2.19%)",50.51,50.47,loss,loss,-3.6,-9.31,,
2026-02-03,FIS,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",50.51,50.47,loss,loss,-3.6,-9.31,,
2026-01-27,UPS,rel_strength,buy,"New 20-day high (+2.4% above prev, 3.0x vol)",103.97,104.3,win,win,9.48,-3.67,5,10
2026-02-03,UPS,macd,buy,MACD bullish crossover (above SMA20),108.48,109.6,win,loss,2.16,-0.05,5,
2026-02-04,UPS,rel_strength,buy,"New 20-day high (+2.3% above prev, 1.8x vol)",113.23,112.51,win,loss,1.95,-1.27,6,
2026-02-12,UPS,rel_strength,buy,"New 20-day high (+1.2% above prev, 1.5x vol)",114.52,114.61,loss,loss,-12.17,-14.7,,
2026-03-05,UPS,adjusted_drop,buy,"Market-adjusted drop -5.26% (stock -5.82%, market -0.56%)",102.34,100.18,loss,loss,-4.29,-6.73,,
2026-04-28,UPS,volume_spike,buy,Volume spike 2.6x (dip in uptrend),102.22,102.87,win,loss,-5.87,-8.76,3,
2026-05-04,UPS,adjusted_drop,buy,"Market-adjusted drop -10.10% (stock -10.47%, market -0.37%)",94.71,94.99,win,loss,7.35,-1.19,14,
2026-05-04,UPS,sector_drop,buy,"Sector-adjusted drop -9.32% (stock -10.47%, XLI -1.14%)",94.71,94.99,win,loss,7.35,-1.19,14,
2026-05-04,UPS,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",94.71,94.99,win,loss,7.35,-1.19,14,
2026-01-30,PEP,rel_strength,buy,"New 20-day high (+2.0% above prev, 1.6x vol)",152.27,152.7,win,win,9.26,-0.56,2,5
2026-04-28,PEP,macd,buy,MACD bullish crossover (above SMA20),156.29,155.59,loss,loss,-3.35,-5.21,,
2026-01-26,GILD,rel_strength,buy,"New 20-day high (+1.3% above prev, 1.6x vol)",137.0,136.76,win,win,12.89,0,6,9
2026-02-11,GILD,rel_strength,buy,"New 20-day high (+2.7% above prev, 1.4x vol)",154.92,152.55,loss,loss,-5.4,-6.73,,
2026-02-06,FTNT,gap_and_go,buy,Gap up +3.6% on 2.2x volume,82.76,82.27,win,loss,-3.76,-9.68,2,
2026-02-09,FTNT,rel_strength,buy,"New 20-day high (+1.3% above prev, 1.4x vol)",85.93,86.35,loss,loss,-6.08,-13.94,,
2026-03-04,FTNT,macd,buy,MACD bullish crossover (above SMA20),82.79,82.28,win,loss,-4.12,-4.64,9,
2026-04-06,FTNT,macd,buy,MACD bullish crossover (above SMA20),82.29,81.86,win,loss,4.65,-7.15,2,
2026-04-10,FTNT,sector_drop,buy,"Sector-adjusted drop -5.30% (stock -4.91%, XLK +0.39%)",76.7,76.95,win,win,12.14,-1.1,4,7
2026-04-17,FTNT,macd,buy,MACD bullish crossover (above SMA20),81.84,82.1,win,win,38.94,-0.77,3,14
2026-05-07,FTNT,gap_and_go,buy,Gap up +17.0% on 3.2x volume,107.97,107.3,win,win,28.58,-0.59,1,5
2026-05-07,FTNT,rel_strength,buy,"New 20-day high (+24.5% above prev, 3.2x vol)",107.97,107.3,win,win,28.58,-0.59,1,5
2026-05-07,FTNT,confluence,buy,"Confluence (2): gap_and_go, rel_strength",107.97,107.3,win,win,28.58,-0.59,1,5
2026-05-08,FTNT,earnings_drift,buy,"Post-catalyst drift: gap +17.0%, move +5.6%",114.07,112.1,win,win,31.26,0,3,5
2026-02-03,O,macd,buy,MACD bullish crossover (above SMA20),60.41,60.63,win,loss,6.99,-0.7,7,
2026-02-04,O,rel_strength,buy,"New 20-day high (+1.4% above prev, 1.3x vol)",61.4,61.5,win,loss,6.44,-0.16,6,
2026-02-12,O,rel_strength,buy,"New 20-day high (+2.6% above prev, 2.1x vol)",63.68,63.91,loss,loss,0.38,-0.8,,
2026-02-27,O,rel_strength,buy,"New 20-day high (+1.6% above prev, 2.0x vol)",66.13,65.93,loss,loss,-8.76,-9.28,,
2026-04-30,O,macd,buy,MACD bullish crossover (above SMA20),63.96,63.93,loss,loss,-3.08,-4.83,,
2026-01-30,CL,gap_and_go,buy,Gap up +4.1% on 2.0x volume,89.73,89.99,win,loss,7.23,-0.51,3,
2026-01-30,CL,rel_strength,buy,"New 20-day high (+4.4% above prev, 2.0x vol)",89.73,89.99,win,loss,7.23,-0.51,3,
2026-01-30,CL,confluence,buy,"Confluence (2): gap_and_go, rel_strength",89.73,89.99,win,loss,7.23,-0.51,3,
2026-05-01,CL,gap_and_go,buy,Gap up +3.3% on 1.7x volume,87.26,85.91,win,loss,5.47,-2.13,11,
2026-05-01,CL,rel_strength,buy,"New 20-day high (+3.5% above prev, 1.7x vol)",87.26,85.91,win,loss,5.47,-2.13,11,
2026-05-01,CL,confluence,buy,"Confluence (2): gap_and_go, rel_strength",87.26,85.91,win,loss,5.47,-2.13,11,
2026-02-06,GE,macd,buy,MACD bullish crossover (above SMA20),320.53,320.57,win,loss,7.69,-2.92,9,
2026-04-16,GE,adjusted_drop,buy,"Market-adjusted drop -5.23% (stock -4.98%, market +0.25%)",298.29,310.13,loss,loss,-2.42,-13.29,,
2026-05-06,GE,macd,buy,MACD bullish crossover (above SMA20),305.83,308.01,loss,loss,4.16,-8.67,,
2026-02-09,BBWI,macd,buy,MACD bullish crossover (above SMA20),22.92,23.05,win,loss,-2.68,-8.1,5,
2026-02-17,BBWI,rel_strength,buy,"New 20-day high (+3.2% above prev, 1.7x vol)",24.47,23.94,loss,loss,-14.62,-17.17,,
2026-02-23,BBWI,adjusted_drop,buy,"Market-adjusted drop -6.61% (stock -7.63%, market -1.02%)",22.52,22.73,win,loss,-10.16,-17.51,7,
2026-02-23,BBWI,sector_drop,buy,"Sector-adjusted drop -5.53% (stock -7.63%, XLY -2.09%)",22.52,22.73,win,loss,-10.16,-17.51,7,
2026-02-23,BBWI,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",22.52,22.73,win,loss,-10.16,-17.51,7,
2026-03-04,BBWI,volume_spike,buy,Volume spike 2.1x (dip in uptrend),23.01,23.36,loss,loss,-22.13,-24.36,,
2026-03-04,BBWI,gap_and_go,buy,Gap up +4.8% on 2.1x volume,23.01,23.36,loss,loss,-22.13,-24.36,,
2026-03-06,BBWI,adjusted_drop,buy,"Market-adjusted drop -5.37% (stock -6.68%, market -1.31%)",20.8,20.42,win,loss,-17.73,-18.12,1,
2026-03-10,BBWI,sector_drop,buy,"Sector-adjusted drop -5.33% (stock -5.46%, XLY -0.13%)",20.44,20.5,loss,loss,-8.93,-18.44,,
2026-04-27,BBWI,adjusted_drop,buy,"Market-adjusted drop -5.65% (stock -5.48%, market +0.17%)",18.99,19.11,loss,loss,-15.18,-15.33,,
2026-05-07,BBWI,macd,buy,MACD bullish crossover (above SMA20),19.3,19.31,win,loss,3.68,-18.49,13,
2026-01-30,TMUS,macd,buy,MACD bullish crossover (above SMA20),195.21,194.63,win,win,11.86,-4.31,8,9
2026-02-11,TMUS,rel_strength,buy,"New 20-day high (+2.8% above prev, 1.9x vol)",207.41,210.73,win,loss,4.09,-0.39,3,
2026-04-29,TMUS,macd,buy,MACD bullish crossover (above SMA20),197.1,196.62,loss,loss,-3.81,-6.37,,
2026-02-19,RTX,macd,buy,MACD bullish crossover (above SMA20),203.88,204.64,loss,loss,-1.19,-6.26,,
2026-03-02,RTX,macd,buy,MACD bullish crossover (above SMA20),211.28,212.13,loss,loss,-8.54,-8.71,,
2026-03-02,RTX,gap_and_go,buy,Gap up +4.0% on 1.8x volume,211.28,212.13,loss,loss,-8.54,-8.71,,
2026-03-02,RTX,rel_strength,buy,"New 20-day high (+3.1% above prev, 1.8x vol)",211.28,212.13,loss,loss,-8.54,-8.71,,
2026-03-02,RTX,confluence,buy,"Confluence (2): gap_and_go, rel_strength",211.28,212.13,loss,loss,-8.54,-8.71,,
2026-02-06,MNST,macd,buy,MACD bullish crossover (above SMA20),82.54,82.49,win,loss,-1.73,-3.3,13,
2026-02-20,MNST,macd,buy,MACD bullish crossover (above SMA20),83.76,83.31,loss,loss,-7.44,-11.96,,
2026-02-26,MNST,rel_strength,buy,"New 20-day high (+1.2% above prev, 1.4x vol)",86.66,85.75,loss,loss,-14.01,-14.46,,
2026-03-02,MNST,adjusted_drop,buy,"Market-adjusted drop -5.03% (stock -4.97%, market +0.06%)",81.06,80.5,loss,loss,-8.12,-9.01,,
2026-05-06,MNST,macd,buy,MACD bullish crossover (above SMA20),77.2,76.71,win,win,14.7,-1.73,2,2
2026-05-08,MNST,gap_and_go,buy,Gap up +11.2% on 3.4x volume,86.29,85.01,win,loss,4.81,-2.06,12,
